0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
-0.02517,0.00562,-0.00450,-0.04470,-0.00935,0.03332,0.03955,0.10029,0.10713,0.18063,0.29098,0.51651,1.18576,3.11665,9.15955,22.30629,-22.30629,-9.15955,-3.11665,-1.18576,-0.51651,-0.29098,-0.18063,-0.10713,-0.10029,-0.03955,-0.03332,0.00935,0.04470,0.00450,-0.00562,0.02517,
-0.02506,-0.00268,-0.00944,-0.04825,0.00140,0.04657,0.02929,0.07789,0.10522,0.13606,0.23768,0.35487,0.68215,1.30369,2.59626,3.54180,-3.54180,-2.59626,-1.30369,-0.68215,-0.35487,-0.23768,-0.13606,-0.10522,-0.07789,-0.02929,-0.04657,-0.00140,0.04825,0.00944,0.00268,0.02506,
-0.02598,0.00477,0.00143,-0.04539,-0.02306,0.02571,0.02751,0.08138,0.08311,0.12308,0.18043,0.23390,0.38062,0.54089,0.78282,0.65145,-0.65145,-0.78282,-0.54089,-0.38062,-0.23390,-0.18043,-0.12308,-0.08311,-0.08138,-0.02751,-0.02571,0.02306,0.04539,-0.00143,-0.00477,0.02598,
-0.03062,-0.00121,0.00693,-0.04334,-0.02152,0.03254,0.01379,0.04678,0.07873,0.07470,0.13860,0.14324,0.22224,0.23810,0.28097,0.14429,-0.14429,-0.28097,-0.23810,-0.22224,-0.14324,-0.13860,-0.07470,-0.07873,-0.04678,-0.01379,-0.03254,0.02152,0.04334,-0.00693,0.00121,0.03062,
-0.02442,-0.00161,0.00937,-0.03655,-0.04245,0.01114,0.01047,0.05168,0.05640,0.06655,0.09802,0.09521,0.12920,0.12073,0.11528,0.04677,-0.04677,-0.11528,-0.12073,-0.12920,-0.09521,-0.09802,-0.06655,-0.05640,-0.05168,-0.01047,-0.01114,0.04245,0.03655,-0.00937,0.00161,0.02442,
-0.03300,-0.00416,0.02642,-0.02144,-0.04776,0.00445,0.00147,0.00314,0.06077,0.02496,0.08430,0.05168,0.09236,0.05781,0.06794,0.01011,-0.01011,-0.06794,-0.05781,-0.09236,-0.05168,-0.08430,-0.02496,-0.06077,-0.00314,-0.00147,-0.00445,0.04776,0.02144,-0.02642,0.00416,0.03300,
-0.01327,-0.01856,0.00501,-0.00597,-0.04705,-0.00689,-0.00863,0.01855,0.02609,0.03220,0.04164,0.04676,0.04035,0.04851,0.02025,0.02093,-0.02093,-0.02025,-0.04851,-0.04035,-0.04676,-0.04164,-0.03220,-0.02609,-0.01855,0.00863,0.00689,0.04705,0.00597,-0.00501,0.01856,0.01327,
-0.01770,-0.01455,0.02392,0.01218,-0.04394,-0.03864,0.00456,-0.04011,0.04103,0.00232,0.04180,0.02899,0.03126,0.03251,0.01173,0.01497,-0.01497,-0.01173,-0.03251,-0.03126,-0.02899,-0.04180,-0.00232,-0.04103,0.04011,-0.00456,0.03864,0.04394,-0.01218,-0.02392,0.01455,0.01770,
0.00779,-0.03158,-0.02960,0.03402,-0.01571,-0.01710,-0.02164,-0.01793,-0.00441,0.00212,0.00915,0.01944,0.01165,0.02147,0.00414,0.01039,-0.01039,-0.00414,-0.02147,-0.01165,-0.01944,-0.00915,-0.00212,0.00441,0.01793,0.02164,0.01710,0.01571,-0.03402,0.02960,0.03158,-0.00779,
0.02158,-0.02384,-0.01384,0.00720,0.00485,-0.04357,0.00187,-0.02602,-0.01431,0.01291,-0.01479,0.02756,-0.01014,0.02586,-0.01068,0.01769,-0.01769,0.01068,-0.02586,0.01014,-0.02756,0.01479,-0.01291,0.01431,0.02602,-0.00187,0.04357,-0.00485,-0.00720,0.01384,0.02384,-0.02158,
-0.00109,0.00875,-0.04958,0.00349,0.03709,-0.01901,-0.01287,-0.02215,-0.03380,-0.00064,-0.02648,0.01594,-0.01541,0.01871,-0.01172,0.01474,-0.01474,0.01172,-0.01871,0.01541,-0.01594,0.02648,0.00064,0.03380,0.02215,0.01287,0.01901,-0.03709,-0.00349,0.04958,-0.00875,0.00109,
0.03848,-0.01113,-0.03915,-0.02720,0.01835,0.00471,0.00875,0.00217,-0.01960,-0.01455,-0.01587,-0.01776,-0.00273,-0.01395,0.00603,-0.01028,0.01028,-0.00603,0.01395,0.00273,0.01776,0.01587,0.01455,0.01960,-0.00217,-0.00875,-0.00471,-0.01835,0.02720,0.03915,0.01113,-0.03848,
-0.03446,0.04024,0.04616,-0.04906,-0.04778,0.02230,-0.02817,0.03149,-0.00180,-0.00005,0.00786,-0.02188,0.01306,-0.02608,0.01781,-0.02260,0.02260,-0.01781,0.02608,-0.01306,0.02188,-0.00786,0.00005,0.00180,-0.03149,0.02817,-0.02230,0.04778,0.04906,-0.04616,-0.04024,0.03446,
-0.03278,0.01549,0.04854,-0.01957,-0.00869,-0.00891,-0.02361,0.00133,-0.00053,-0.00501,0.01032,-0.01206,0.01144,-0.01392,0.01145,-0.01269,0.01269,-0.01145,0.01392,-0.01144,0.01206,-0.01032,0.00501,0.00053,-0.00133,0.02361,0.00891,0.00869,0.01957,-0.04854,-0.01549,0.03278,
0.05214,-0.03278,-0.03750,0.05249,0.00178,0.00089,0.00836,-0.02566,-0.00432,-0.01376,-0.01071,0.00102,-0.01260,0.00847,-0.01253,0.01136,-0.01136,0.01253,-0.00847,0.01260,-0.00102,0.01071,0.01376,0.00432,0.02566,-0.00836,-0.00089,-0.00178,-0.05249,0.03750,0.03278,-0.05214,
