0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
0.00005,-0.02106,-0.01681,-0.03076,-0.02077,-0.02112,-0.00024,0.01301,0.05891,0.12166,0.27273,0.61740,1.76222,6.42896,29.91667,165.85857,-165.85857,-29.91667,-6.42896,-1.76222,-0.61740,-0.27273,-0.12166,-0.05891,-0.01301,0.00024,0.02112,0.02077,0.03076,0.01681,0.02106,-0.00005,
-0.01236,-0.00785,-0.02871,-0.01745,-0.03149,-0.01100,-0.01494,0.02363,0.04305,0.12427,0.22988,0.51520,1.20341,3.33878,9.79306,23.92883,-23.92883,-9.79306,-3.33878,-1.20341,-0.51520,-0.22988,-0.12427,-0.04305,-0.02363,0.01494,0.01100,0.03149,0.01745,0.02871,0.00785,0.01236,
0.00028,-0.01931,-0.01402,-0.03174,-0.01836,-0.02605,-0.00171,0.00244,0.04701,0.08502,0.18561,0.33305,0.67730,1.37534,2.76137,3.80360,-3.80360,-2.76137,-1.37534,-0.67730,-0.33305,-0.18561,-0.08502,-0.04701,-0.00244,0.00171,0.02605,0.01836,0.03174,0.01402,0.01931,-0.00028,
-0.01126,-0.00537,-0.02472,-0.01774,-0.02925,-0.01822,-0.01912,0.00566,0.02142,0.06862,0.11595,0.21189,0.34144,0.56590,0.80373,0.71036,-0.71036,-0.80373,-0.56590,-0.34144,-0.21189,-0.11595,-0.06862,-0.02142,-0.00566,0.01912,0.01822,0.02925,0.01774,0.02472,0.00537,0.01126,
0.00166,-0.01496,-0.00971,-0.02845,-0.01921,-0.03042,-0.01183,-0.01365,0.01819,0.03161,0.07925,0.11131,0.18387,0.23052,0.27175,0.15549,-0.15549,-0.27175,-0.23052,-0.18387,-0.11131,-0.07925,-0.03161,-0.01819,0.01365,0.01183,0.03042,0.01921,0.02845,0.00971,0.01496,-0.00166,
-0.00888,-0.00018,-0.01977,-0.01185,-0.03064,-0.02081,-0.03129,-0.00834,-0.00659,0.02472,0.03275,0.06919,0.08115,0.11143,0.09420,0.05303,-0.05303,-0.09420,-0.11143,-0.08115,-0.06919,-0.03275,-0.02472,0.00659,0.00834,0.03129,0.02081,0.03064,0.01185,0.01977,0.00018,0.00888,
0.00536,-0.01064,-0.00290,-0.02470,-0.01629,-0.03338,-0.01686,-0.02688,-0.00069,-0.00386,0.02313,0.01961,0.04864,0.03844,0.04577,0.00912,-0.00912,-0.04577,-0.03844,-0.04864,-0.01961,-0.02313,0.00386,0.00069,0.02688,0.01686,0.03338,0.01629,0.02470,0.00290,0.01064,-0.00536,
-0.00530,0.00393,-0.01481,-0.00866,-0.02555,-0.02084,-0.03158,-0.01715,-0.01978,-0.00169,-0.00344,0.01327,0.00929,0.02383,0.01122,0.01071,-0.01071,-0.01122,-0.02383,-0.00929,-0.01327,0.00344,0.00169,0.01978,0.01715,0.03158,0.02084,0.02555,0.00866,0.01481,-0.00393,0.00530,
0.00868,-0.00712,0.00061,-0.02123,-0.01010,-0.02995,-0.01289,-0.03085,-0.00882,-0.02173,0.00064,-0.01258,0.01036,-0.00451,0.01200,-0.00649,0.00649,-0.01200,0.00451,-0.01036,0.01258,-0.00064,0.02173,0.00882,0.03085,0.01289,0.02995,0.01010,0.02123,-0.00061,0.00712,-0.00868,
-0.00158,0.00657,-0.01073,-0.00459,-0.01849,-0.01477,-0.02527,-0.01642,-0.02312,-0.01098,-0.01620,-0.00396,-0.01067,0.00178,-0.00380,0.00408,-0.00408,0.00380,-0.00178,0.01067,0.00396,0.01620,0.01098,0.02312,0.01642,0.02527,0.01477,0.01849,0.00459,0.01073,-0.00657,0.00158,
0.01166,-0.00397,0.00422,-0.01461,-0.00403,-0.02044,-0.00728,-0.02424,-0.00899,-0.02235,-0.00592,-0.01957,-0.00124,-0.01427,0.00381,-0.00911,0.00911,-0.00381,0.01427,0.00124,0.01957,0.00592,0.02235,0.00899,0.02424,0.00728,0.02044,0.00403,0.01461,-0.00422,0.00397,-0.01166,
-0.00010,0.01083,-0.00752,0.00374,-0.01348,-0.00298,-0.01960,-0.00554,-0.02024,-0.00430,-0.01882,-0.00453,-0.01808,-0.00151,-0.00977,0.00379,-0.00379,0.00977,0.00151,0.01808,0.00453,0.01882,0.00430,0.02024,0.00554,0.01960,0.00298,0.01348,-0.00374,0.00752,-0.01083,0.00010,
0.01191,-0.00013,0.00781,-0.00660,0.00203,-0.01020,-0.00106,-0.01346,-0.00301,-0.01331,-0.00391,-0.01743,-0.00394,-0.01421,0.00081,-0.00800,0.00800,-0.00081,0.01421,0.00394,0.01743,0.00391,0.01331,0.00301,0.01346,0.00106,0.01020,-0.00203,0.00660,-0.00781,0.00013,-0.01191,
0.00040,0.01160,-0.00219,0.00842,-0.00589,0.00395,-0.01039,0.00193,-0.01115,0.00164,-0.01280,-0.00151,-0.01489,-0.00018,-0.00991,0.00402,-0.00402,0.00991,0.00018,0.01489,0.00151,0.01280,-0.00164,0.01115,-0.00193,0.01039,-0.00395,0.00589,-0.00842,0.00219,-0.01160,-0.00040,
0.01124,-0.00041,0.01201,-0.00221,0.00886,-0.00514,0.00583,-0.00798,0.00453,-0.00876,0.00269,-0.01183,0.00195,-0.00978,0.00361,-0.00677,0.00677,-0.00361,0.00978,-0.00195,0.01183,-0.00269,0.00876,-0.00453,0.00798,-0.00583,0.00514,-0.00886,0.00221,-0.01201,0.00041,-0.01124,
-0.00114,0.01124,-0.00041,0.01252,-0.00199,0.00958,-0.00483,0.00736,-0.00711,0.00467,-0.00835,0.00612,-0.00702,0.00594,-0.00736,0.00606,-0.00606,0.00736,-0.00594,0.00702,-0.00612,0.00835,-0.00467,0.00711,-0.00736,0.00483,-0.00958,0.00199,-0.01252,0.00041,-0.01124,0.00114,
