0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
0.00409,-0.00152,0.02095,0.01805,0.03830,0.03451,0.04742,0.03905,0.04600,0.03347,0.03465,0.01574,0.01796,-0.00003,0.00977,-0.00492,0.00492,-0.00977,0.00003,-0.01796,-0.01574,-0.03465,-0.03347,-0.04600,-0.03905,-0.04742,-0.03451,-0.03830,-0.01805,-0.02095,0.00152,-0.00409,
-0.01010,0.00819,0.00529,0.02752,0.02161,0.04095,0.03057,0.04869,0.03287,0.04512,0.02463,0.03279,0.01055,0.01740,-0.00129,0.00734,-0.00734,0.00129,-0.01740,-0.01055,-0.03279,-0.02463,-0.04512,-0.03287,-0.04869,-0.03057,-0.04095,-0.02161,-0.02752,-0.00529,-0.00819,0.01010,
0.00093,-0.00541,0.01530,0.01256,0.02928,0.02688,0.03714,0.03301,0.03896,0.03222,0.03383,0.02121,0.02362,0.00849,0.01414,-0.00266,0.00266,-0.01414,-0.00849,-0.02362,-0.02121,-0.03383,-0.03222,-0.03896,-0.03301,-0.03714,-0.02688,-0.02928,-0.01256,-0.01530,0.00541,-0.00093,
-0.01245,0.00417,-0.00049,0.02048,0.01274,0.03154,0.01979,0.03935,0.02437,0.03985,0.02133,0.03291,0.01242,0.02076,0.00100,0.00857,-0.00857,-0.00100,-0.02076,-0.01242,-0.03291,-0.02133,-0.03985,-0.02437,-0.03935,-0.01979,-0.03154,-0.01274,-0.02048,0.00049,-0.00417,0.01245,
-0.00073,-0.00898,0.00975,0.00446,0.02078,0.01554,0.02697,0.02073,0.02989,0.02271,0.02877,0.01647,0.02216,0.00697,0.01437,-0.00331,0.00331,-0.01437,-0.00697,-0.02216,-0.01647,-0.02877,-0.02271,-0.02989,-0.02073,-0.02697,-0.01554,-0.02078,-0.00446,-0.00975,0.00898,0.00073,
-0.01282,0.00143,-0.00589,0.01197,0.00351,0.02006,0.00925,0.02652,0.01402,0.02856,0.01394,0.02543,0.00807,0.01630,-0.00066,0.00718,-0.00718,0.00066,-0.01630,-0.00807,-0.02543,-0.01394,-0.02856,-0.01402,-0.02652,-0.00925,-0.02006,-0.00351,-0.01197,0.00589,-0.00143,0.01282,
0.00031,-0.01070,0.00407,-0.00240,0.01023,0.00615,0.01449,0.01021,0.01709,0.01275,0.01832,0.00966,0.01486,0.00312,0.01020,-0.00362,0.00362,-0.01020,-0.00312,-0.01486,-0.00966,-0.01832,-0.01275,-0.01709,-0.01021,-0.01449,-0.00615,-0.01023,0.00240,-0.00407,0.01070,-0.00031,
-0.01144,0.00149,-0.01061,0.00747,-0.00728,0.01303,-0.00412,0.01802,0.00000,0.02014,0.00160,0.01909,-0.00085,0.01348,-0.00547,0.00837,-0.00837,0.00547,-0.01348,0.00085,-0.01909,-0.00160,-0.02014,-0.00000,-0.01802,0.00412,-0.01303,0.00728,-0.00747,0.01061,-0.00149,0.01144,
0.00193,-0.01004,0.00105,-0.00704,0.00269,-0.00235,0.00478,0.00012,0.00719,0.00276,0.00929,0.00230,0.00875,-0.00029,0.00702,-0.00364,0.00364,-0.00702,0.00029,-0.00875,-0.00230,-0.00929,-0.00276,-0.00719,-0.00012,-0.00478,0.00235,-0.00269,0.00704,-0.00105,0.01004,-0.00193,
-0.00947,0.00285,-0.01083,0.00307,-0.01105,0.00399,-0.00945,0.00680,-0.00646,0.00889,-0.00471,0.01001,-0.00460,0.00904,-0.00603,0.00738,-0.00738,0.00603,-0.00904,0.00460,-0.01001,0.00471,-0.00889,0.00646,-0.00680,0.00945,-0.00399,0.01105,-0.00307,0.01083,-0.00285,0.00947,
0.00404,-0.00947,0.00203,-0.01251,0.00181,-0.01268,0.00333,-0.01159,0.00531,-0.00904,0.00756,-0.00692,0.00850,-0.00611,0.00790,-0.00675,0.00675,-0.00790,0.00611,-0.00850,0.00692,-0.00756,0.00904,-0.00531,0.01159,-0.00333,0.01268,-0.00181,0.01251,-0.00203,0.00947,-0.00404,
