0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
-0.00059,-0.02061,-0.00204,-0.00128,0.00538,0.01414,0.01784,0.02711,0.05378,0.06995,0.09689,0.09626,0.11819,0.11387,0.11437,0.04179,-0.04179,-0.11437,-0.11387,-0.11819,-0.09626,-0.09689,-0.06995,-0.05378,-0.02711,-0.01784,-0.01414,-0.00538,0.00128,0.00204,0.02061,0.00059,
-0.01355,-0.01637,-0.00553,-0.00503,0.00554,0.02144,0.02270,0.05163,0.06038,0.11029,0.10866,0.16112,0.18979,0.24726,0.22878,0.15061,-0.15061,-0.22878,-0.24726,-0.18979,-0.16112,-0.10866,-0.11029,-0.06038,-0.05163,-0.02270,-0.02144,-0.00554,0.00503,0.00553,0.01637,0.01355,
-0.00273,-0.02089,-0.00020,0.00697,0.00775,0.03242,0.03004,0.05716,0.09127,0.12072,0.17136,0.22536,0.34471,0.48856,0.71198,0.59061,-0.59061,-0.71198,-0.48856,-0.34471,-0.22536,-0.17136,-0.12072,-0.09127,-0.05716,-0.03004,-0.03242,-0.00775,-0.00697,0.00020,0.02089,0.00273,
-0.00852,-0.01552,-0.01348,0.00714,-0.00014,0.04450,0.03096,0.08529,0.08965,0.16025,0.21354,0.34827,0.60665,1.19727,2.32539,3.21097,-3.21097,-2.32539,-1.19727,-0.60665,-0.34827,-0.21354,-0.16025,-0.08965,-0.08529,-0.03096,-0.04450,0.00014,-0.00714,0.01348,0.01552,0.00852,
-0.00326,-0.02153,0.00023,0.00597,0.01449,0.03896,0.04448,0.07734,0.11516,0.17595,0.27591,0.47606,1.06646,2.81420,8.27472,20.22067,-20.22067,-8.27472,-2.81420,-1.06646,-0.47606,-0.27591,-0.17595,-0.11516,-0.07734,-0.04448,-0.03896,-0.01449,-0.00597,-0.00023,0.02153,0.00326,
-0.01937,-0.01377,-0.00608,-0.00318,0.01806,0.03225,0.05456,0.07869,0.11749,0.18995,0.28825,0.58876,1.51176,5.44995,25.26470,140.58742,-140.58742,-25.26470,-5.44995,-1.51176,-0.58876,-0.28825,-0.18995,-0.11749,-0.07869,-0.05456,-0.03225,-0.01806,0.00318,0.00608,0.01377,0.01937,
-0.00326,-0.02153,0.00023,0.00597,0.01449,0.03896,0.04448,0.07734,0.11516,0.17595,0.27591,0.47606,1.06646,2.81420,8.27472,20.22067,-20.22067,-8.27472,-2.81420,-1.06646,-0.47606,-0.27591,-0.17595,-0.11516,-0.07734,-0.04448,-0.03896,-0.01449,-0.00597,-0.00023,0.02153,0.00326,
-0.00852,-0.01552,-0.01348,0.00714,-0.00014,0.04450,0.03096,0.08529,0.08965,0.16025,0.21354,0.34827,0.60665,1.19727,2.32539,3.21097,-3.21097,-2.32539,-1.19727,-0.60665,-0.34827,-0.21354,-0.16025,-0.08965,-0.08529,-0.03096,-0.04450,0.00014,-0.00714,0.01348,0.01552,0.00852,
-0.00273,-0.02089,-0.00020,0.00697,0.00775,0.03242,0.03004,0.05716,0.09127,0.12072,0.17136,0.22536,0.34471,0.48856,0.71198,0.59061,-0.59061,-0.71198,-0.48856,-0.34471,-0.22536,-0.17136,-0.12072,-0.09127,-0.05716,-0.03004,-0.03242,-0.00775,-0.00697,0.00020,0.02089,0.00273,
-0.01355,-0.01637,-0.00553,-0.00503,0.00554,0.02144,0.02270,0.05163,0.06038,0.11029,0.10866,0.16112,0.18979,0.24726,0.22878,0.15061,-0.15061,-0.22878,-0.24726,-0.18979,-0.16112,-0.10866,-0.11029,-0.06038,-0.05163,-0.02270,-0.02144,-0.00554,0.00503,0.00553,0.01637,0.01355,
-0.00059,-0.02061,-0.00204,-0.00128,0.00538,0.01414,0.01784,0.02711,0.05378,0.06995,0.09689,0.09626,0.11819,0.11387,0.11437,0.04179,-0.04179,-0.11437,-0.11387,-0.11819,-0.09626,-0.09689,-0.06995,-0.05378,-0.02711,-0.01784,-0.01414,-0.00538,0.00128,0.00204,0.02061,0.00059,
-0.02352,0.00221,-0.03141,0.00886,-0.01791,0.01537,0.00806,0.03067,0.03944,0.04808,0.06521,0.06127,0.08528,0.06318,0.05889,0.00904,-0.00904,-0.05889,-0.06318,-0.08528,-0.06127,-0.06521,-0.04808,-0.03944,-0.03067,-0.00806,-0.01537,0.01791,-0.00886,0.03141,-0.00221,0.02352,
0.00488,-0.02119,0.00383,0.00244,-0.00101,0.00334,-0.00097,0.00907,0.03692,0.02162,0.04774,0.03601,0.05446,0.02657,0.04307,0.00353,-0.00353,-0.04307,-0.02657,-0.05446,-0.03601,-0.04774,-0.02162,-0.03692,-0.00907,0.00097,-0.00334,0.00101,-0.00244,-0.00383,0.02119,-0.00488,
-0.01818,0.00505,-0.02040,0.01834,-0.02019,0.00910,-0.01716,0.01289,0.01457,0.02865,0.01700,0.01977,0.03636,0.02591,0.01854,-0.00269,0.00269,-0.01854,-0.02591,-0.03636,-0.01977,-0.01700,-0.02865,-0.01457,-0.01289,0.01716,-0.00910,0.02019,-0.01834,0.02040,-0.00505,0.01818,
0.00556,-0.01725,0.00390,-0.00508,-0.00183,-0.00575,-0.00844,-0.01058,0.01260,-0.00032,0.02170,0.01074,0.02102,0.00451,0.02000,-0.00041,0.00041,-0.02000,-0.00451,-0.02102,-0.01074,-0.02170,0.00032,-0.01260,0.01058,0.00844,0.00575,0.00183,0.00508,-0.00390,0.01725,-0.00556,
-0.01922,0.00542,-0.01947,0.00021,-0.01371,-0.00803,-0.00515,0.00202,0.00080,0.01031,-0.00076,0.00638,0.01025,0.01290,0.00143,0.00309,-0.00309,-0.00143,-0.01290,-0.01025,-0.00638,0.00076,-0.01031,-0.00080,-0.00202,0.00515,0.00803,0.01371,-0.00021,0.01947,-0.00542,0.01922,
-0.00787,-0.00698,-0.00651,-0.02004,0.00052,-0.02291,0.01219,-0.01366,0.01126,-0.02179,0.01150,0.00238,0.00471,0.00199,0.00293,0.00106,-0.00106,-0.00293,-0.00199,-0.00471,-0.00238,-0.01150,0.02179,-0.01126,0.01366,-0.01219,0.02291,-0.00052,0.02004,0.00651,0.00698,0.00787,
-0.02080,0.01138,-0.01807,0.00001,-0.00979,-0.01305,0.00222,0.00214,-0.00199,-0.00542,-0.00540,-0.00053,-0.00024,-0.00081,-0.00021,0.00503,-0.00503,0.00021,0.00081,0.00024,0.00053,0.00540,0.00542,0.00199,-0.00214,-0.00222,0.01305,0.00979,-0.00001,0.01807,-0.01138,0.02080,
-0.00900,-0.00002,-0.00777,-0.02079,0.00174,-0.02611,0.01878,-0.01387,0.01342,-0.02835,0.00614,-0.00597,0.00229,0.00059,-0.00349,-0.00340,0.00340,0.00349,-0.00059,-0.00229,0.00597,-0.00614,0.02835,-0.01342,0.01387,-0.01878,0.02611,-0.00174,0.02079,0.00777,0.00002,0.00900,
-0.00104,0.00484,-0.00504,0.00212,-0.00876,-0.00031,-0.01215,0.00188,-0.01853,0.00115,-0.01280,0.00393,-0.01039,-0.00364,-0.00198,0.00845,-0.00845,0.00198,0.00364,0.01039,-0.00393,0.01280,-0.00115,0.01853,-0.00188,0.01215,0.00031,0.00876,-0.00212,0.00504,-0.00484,0.00104,
0.00811,-0.00104,0.00258,-0.00989,0.00069,-0.01101,0.00205,-0.01559,0.00087,-0.01216,0.00190,-0.01497,0.00243,-0.00106,-0.00133,-0.00894,0.00894,0.00133,0.00106,-0.00243,0.01497,-0.00190,0.01216,-0.00087,0.01559,-0.00205,0.01101,-0.00069,0.00989,-0.00258,0.00104,-0.00811,
